6, 1668124
8, 1682896
10, 1746732
12, 1916416
14, 1915608
16, 1915604
18, 1914984
20, 1913736
22, 1913252
24, 1912596
26, 1912128
28, 1912500
30, 1911048
32, 1910660
34, 1926544
36, 1927216
38, 1927456
40, 1927588
42, 1927516
44, 1927496
46, 2000520
48, 2130412
50, 2130660
52, 2131876
54, 2130904
56, 2130644
58, 2130008
60, 2129380
62, 2128836
64, 2133824
66, 2134296
68, 2135024
70, 2135540
72, 2135696
74, 2135228
76, 2135132
78, 2135328
80, 2134904
82, 2134544
84, 2134360
86, 2133956
88, 2136144
90, 2136952
92, 2137272
94, 2136508
96, 2136796
98, 2136620
100, 2136536
102, 2136216
104, 2136052
106, 2136452
108, 2136792
110, 2135488
112, 2135464
114, 2136016
116, 2135816
118, 2135592
120, 2135396
122, 2134920
124, 2134736
126, 2135044
128, 2135184
130, 2134144
132, 2134296
134, 2134824
136, 2134220
138, 2135112
140, 2133900
142, 2134800
144, 2135292
146, 2134552
148, 1898396
150, 1752084
152, 1804184
154, 1782012
156, 1843036
158, 1842028
160, 1840180
162, 1837240
164, 1840012
166, 1974332
168, 1974232
170, 1927948
172, 2183336
174, 2231192
176, 2009872
178, 1891256
180, 1889200
182, 1713168
184, 1832740
186, 3404076
188, 5083796
190, 6279196
192, 6279336
194, 6278784
196, 6277940
198, 6342524
200, 7694536
202, 8752856
204, 9377644
206, 10340548
208, 10339972
210, 11484496
212, 13248800
214, 13248600
216, 13319728
218, 15294388
220, 16003708
222, 19620788
224, 26359316
226, 30676100
228, 32599604
230, 32599768
232, 32599168
234, 32598936
236, 32599780
238, 32599820
240, 32599920
242, 32599608
244, 32599864
246, 32600096
248, 32599220
250, 33162424
252, 33162364
254, 33164224
256, 33892656
258, 36605312
260, 39303940
262, 42008712
264, 44703344
266, 47397216
268, 48927944
270, 48927900
272, 48927872
274, 48927400
276, 48927312
278, 48926992
280, 48927412
282, 48926904
284, 48926772
286, 49490200
288, 49490276
290, 49488868
